id,url,landmark_id,category,supercategory,hierarchical_label,natural_or_human_made,landmark_name
277db2d6adf9f076,http://upload.wikimedia.org/wikipedia/commons/e/ea/AKB_%2707_vs_1_FC_Berlin_II.jpg,140189,http://commons.wikimedia.org/wiki/Category:Poststadion,association football venue,sports venue,human-made,Poststadion
45858dd6c3049d7d,https://upload.wikimedia.org/wikipedia/commons/f/f0/2014_Picunda%2C_Sob%C3%B3r_%C5%9Bw._Andrzeja_%28kamienne_mury%29_%2802%29.jpg,124841,http://commons.wikimedia.org/wiki/Category:Pitsunda_Cathedral,Eastern Orthodox cathedral,church,human-made,Pitsunda Cathedral
735f192a97ffe5b0,https://upload.wikimedia.org/wikipedia/commons/e/e2/Kolekole_Beach_Park%2C_Pepeekeo_-_panoramio_%283%29.jpg,202121,http://commons.wikimedia.org/wiki/Category:Kolekole_Beach_Park,county park,parks,natural,Kolekole Beach Park
a136c3cc16a81a10,https://upload.wikimedia.org/wikipedia/commons/3/39/20040605160DR_Dippoldiswalde_Stadtkirche_Emporen_Nordseite.jpg,105633,http://commons.wikimedia.org/wiki/Category:Saints_Mary_and_Lawrence_Church_(Dippoldiswalde),church building,church,human-made,Saints Mary and Lawrence Church (Dippoldiswalde)
65e8724a3f54a521,https://upload.wikimedia.org/wikipedia/commons/9/96/Great_Western_Arcade_-_bunting_-_British_flags_%281%29.jpg,182050,http://commons.wikimedia.org/wiki/Category:Great_Western_Arcade,shopping mall,shopping,human-made,Great Western Arcade
88614ffb9ceca54a,https://upload.wikimedia.org/wikipedia/commons/c/ca/Timisoara_PiataVictoriei_Lights_1210646.jpg,197506,http://commons.wikimedia.org/wiki/Category:National_Theatre_and_Opera_Timi%C8%99oara,theater,theatre,human-made,National Theatre and Opera Timișoara
57c74731d89d26e3,http://upload.wikimedia.org/wikipedia/commons/5/53/Font_de_Fontfreda_2012_07_19_02.jpg,182848,http://commons.wikimedia.org/wiki/Category:Puig_de_Fontfreda,mountain,mountain,natural,Puig de Fontfreda
0ac18849b4052f3f,https://upload.wikimedia.org/wikipedia/commons/1/12/616428_Krak%C3%B3w_ul_%C5%9Bw_Filipa_17_ko%C5%9Bci%C3%B3%C5%82_misjonarzy_7.JPG,182454,http://commons.wikimedia.org/wiki/Category:Church_of_St._Vincent_in_Krak%C3%B3w,church building,church,human-made,Church of St. Vincent in Kraków
0a8108d0ca8b25c4,https://upload.wikimedia.org/wikipedia/commons/f/f9/145_088-1_K%C3%B6nigswinter_2015-10-05.JPG,27430,http://commons.wikimedia.org/wiki/Category:Bahnhof_K%C3%B6nigswinter,railway station,rail transportation,human-made,Bahnhof Königswinter
ad5e83be771b1f4c,http://upload.wikimedia.org/wikipedia/commons/1/17/GA_St_Marys_McIntosh_Sugarhouse07.jpg,199320,http://commons.wikimedia.org/wiki/Category:John_Houstoun_McIntosh_Sugarhouse,sugarcane mill,,,John Houstoun McIntosh Sugarhouse
a05ae5ba2fe8fe57,https://upload.wikimedia.org/wikipedia/commons/f/fa/Minovici_Villa_Bucharest_2.jpg,61048,http://commons.wikimedia.org/wiki/Category:Museum_of_Popular_Art_%22Nicolae_Minovici%22,museum,museum,human-made,"Museum of Popular Art ""Nicolae Minovici"""
6a66a879d238d624,https://upload.wikimedia.org/wikipedia/commons/5/56/DM13_-_Yeni_Cami.jpg,103191,http://commons.wikimedia.org/wiki/Category:New_Mosque_(Istanbul),mosque,mosque,human-made,New Mosque (Istanbul)
e70f161550b16d9c,https://upload.wikimedia.org/wikipedia/commons/5/5a/Arlon_-_L%27%C3%A9glise_Saint-Donat_-_le_carillon.JPG,115344,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Donat_(Arlon),church building,church,human-made,Église Saint-Donat (Arlon)
7dc9e020deffe16a,https://upload.wikimedia.org/wikipedia/commons/2/22/LX7V2436.jpg,94059,http://commons.wikimedia.org/wiki/Category:Royal_Palace_(Belgrade),royal palace,palace,human-made,Royal Palace (Belgrade)
59b8ca605eed7838,https://upload.wikimedia.org/wikipedia/commons/a/a0/Bad_Elster.Trinitatiskirche_001.JPG,123168,http://commons.wikimedia.org/wiki/Category:Holy_Trinity_Church_(Bad_Elster),church building,church,human-made,Holy Trinity Church (Bad Elster)
e430c55a2663f498,https://upload.wikimedia.org/wikipedia/commons/6/61/Eylesbarrow_mansion.JPG,67396,http://commons.wikimedia.org/wiki/Category:Eylesbarrow_mine,mine,mine,human-made,Eylesbarrow mine
878ac257169a0e66,https://upload.wikimedia.org/wikipedia/commons/b/b8/4350WisteriaLane.jpg,155407,http://commons.wikimedia.org/wiki/Category:Colonial_Street,backlot,,,Colonial Street
b976af904d3fcb4d,https://upload.wikimedia.org/wikipedia/commons/3/39/Basketball_Kedrowski2000.jpg,10400,http://commons.wikimedia.org/wiki/Category:Valparaiso_University,private university,school,human-made,Valparaiso University
738c93ae9e9c1226,https://upload.wikimedia.org/wikipedia/commons/7/7a/Urft-00.jpg,43613,http://commons.wikimedia.org/wiki/Category:Urft,river,river,natural,Urft
7a8080dd9a9e1d22,http://upload.wikimedia.org/wikipedia/commons/6/64/Adi_Keshava_Temple_2.JPG,164457,"http://commons.wikimedia.org/wiki/Category:Adikesava_Perumal_Temple,_Kanyakumari",temple,,,"Adikesava Perumal Temple, Kanyakumari"
8ecded28526327ce,https://upload.wikimedia.org/wikipedia/commons/d/d6/Opel_Zoo_-_panoramio.jpg,10542,http://commons.wikimedia.org/wiki/Category:Opelzoo,zoo,zoo,human-made,Opelzoo
72c3b1c367e3d559,https://upload.wikimedia.org/wikipedia/commons/d/d0/Temple_at_ancient_Vietnamese_capital_of_Hoa_Lu_%287%29_%2838501052651%29.jpg,203092,http://commons.wikimedia.org/wiki/Category:Hoa_Lu,city,city,human-made,Hoa Lu
45d7f340c83c3cfe,https://upload.wikimedia.org/wikipedia/commons/e/e1/Museum_of_Jewish_Heritage_%28yard%29.jpg,62366,http://commons.wikimedia.org/wiki/Category:Museum_of_Jewish_Heritage,museum,museum,human-made,Museum of Jewish Heritage
ea700f78886cb1e4,https://upload.wikimedia.org/wikipedia/commons/c/c2/Polsi_-_panoramio.jpg,120189,http://commons.wikimedia.org/wiki/Category:Santuario_della_Madonna_di_Polsi,church building,church,human-made,Santuario della Madonna di Polsi
cbfa34d13f0421f8,http://upload.wikimedia.org/wikipedia/commons/3/35/Nordenskirker_Hvilsager%2830%29.jpg,104367,http://commons.wikimedia.org/wiki/Category:Hvilsager_Kirke,church building,church,human-made,Hvilsager Kirke
fb38dc4b0185b74b,https://upload.wikimedia.org/wikipedia/commons/b/b5/%D0%A1%D0%BA%D0%BB%D0%B0%D0%B4%D1%8B_%D1%8D%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D1%8B%D0%B5_%D0%B7%D0%B5%D1%80%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5_3.JPG,138263,http://commons.wikimedia.org/wiki/Category:Paramonov's_warehouses,tourist attraction,,,Paramonov's warehouses
5aefd098ce357840,https://upload.wikimedia.org/wikipedia/commons/e/e9/Venezia_-_Scuola_Grande_di_San_Giovanni_Evangelista_1.jpg,177621,http://commons.wikimedia.org/wiki/Category:Scuola_Grande_di_San_Giovanni_Evangelista_(Venice),Guildhalls of Venice,,,Scuola Grande di San Giovanni Evangelista (Venice)
a64b3f887558550d,https://upload.wikimedia.org/wikipedia/commons/b/b4/Muttereralmbahn_Bergstation_01.jpg,79172,http://commons.wikimedia.org/wiki/Category:Saile,mountain,mountain,natural,Saile
97811ea9da694f3c,https://upload.wikimedia.org/wikipedia/commons/9/96/National_Hist_Buildings_Survey_P6200019.JPG,137039,http://commons.wikimedia.org/wiki/Category:Cane_Ridge_Meeting_House,church building,church,human-made,Cane Ridge Meeting House
1aff916c685f2fea,https://upload.wikimedia.org/wikipedia/commons/e/eb/Randers_Regnskov_komodovaran.jpg,114077,http://commons.wikimedia.org/wiki/Category:Randers_Regnskov,zoo,zoo,human-made,Randers Regnskov
aa57308697d2c084,https://upload.wikimedia.org/wikipedia/commons/1/1e/Bryce_Canyon_Parc_national_Hoodos_%284%29.jpg,184814,http://commons.wikimedia.org/wiki/Category:Pink_Cliffs,cliff,cliff,natural,Pink Cliffs
a55d62d8ebd49f10,https://upload.wikimedia.org/wikipedia/commons/d/da/Widok_na_Ko%C5%9Bci%C3%B3%C5%82_Ewangelicko-Augsburski_z_Placu_Pi%C5%82sudskiego_Warszawa1.jpg,148236,http://commons.wikimedia.org/wiki/Category:Holy_Trinity_Church_in_Warsaw_(Lutheran),church building,church,human-made,Holy Trinity Church in Warsaw (Lutheran)
d0ae96c82a8c293f,https://upload.wikimedia.org/wikipedia/commons/9/9d/Randers_Regnskov_tapirer.jpg,114077,http://commons.wikimedia.org/wiki/Category:Randers_Regnskov,zoo,zoo,human-made,Randers Regnskov
a4093596e2248543,https://upload.wikimedia.org/wikipedia/commons/9/91/2018-11-18_11.22.59_Zengermoos.jpg,194436,http://commons.wikimedia.org/wiki/Category:Zengermoos,Naturschutzgebiet,parks,natural,Zengermoos
f3b4d739fb715d86,https://upload.wikimedia.org/wikipedia/commons/c/ce/DidierLong1983.jpg,183844,http://commons.wikimedia.org/wiki/Category:Abbaye_de_la_Pierre-qui-Vire,abbey,church,human-made,Abbaye de la Pierre-qui-Vire
c06d70936e558434,https://upload.wikimedia.org/wikipedia/commons/3/32/%CE%95%CE%99%CE%A3%CE%9F%CE%94%CE%9F%CE%A3_%CE%A3%CE%A4%CE%9F_%CE%9D%CE%91%CE%9F_%CE%A4%CE%97%CE%A3_%CE%9C%CE%9F%CE%9D%CE%97%CE%A3_%CE%94%CE%91%CE%A6%CE%9D%CE%99%CE%9F%CE%A5.jpg,191516,http://commons.wikimedia.org/wiki/Category:Monastery_of_Daphni,monastery,monastery,human-made,Monastery of Daphni
2767f0436b5b779d,https://upload.wikimedia.org/wikipedia/commons/1/12/BettlerBarlach.jpg,195475,http://commons.wikimedia.org/wiki/Category:Ratzeburger_Dom,Lutheran cathedral,church,human-made,Ratzeburger Dom
ed98d6ba4f690406,https://upload.wikimedia.org/wikipedia/commons/f/fa/JfCiudadINC9814PhilArenafvf_11.JPG,202443,http://commons.wikimedia.org/wiki/Category:Ciudad_de_Victoria,mixed-use development,,,Ciudad de Victoria
ff7d1689f705d28b,https://upload.wikimedia.org/wikipedia/commons/6/6c/Stadthalle_Chemnitz_bei_Nacht.jpg,49943,http://commons.wikimedia.org/wiki/Category:Stadthalle_Chemnitz,event venue,,,Stadthalle Chemnitz
3aa70fae561c118c,http://upload.wikimedia.org/wikipedia/commons/9/9a/M%C3%ADstodr%C5%BEitelsk%C3%BD_letohr%C3%A1dek%2C_od_z%C3%A1padu_%2801%29.jpg,163770,http://commons.wikimedia.org/wiki/Category:M%C3%ADstodr%C5%BEitelsk%C3%BD_letohr%C3%A1dek,hunting lodge,,,Místodržitelský letohrádek
f45cad3b167be62f,http://upload.wikimedia.org/wikipedia/commons/2/28/Church_of_St_Vincent_de_Paul%2C_19_sw._Flipa_street%2C_Kleparz%2C_Krakow%2C_Poland.jpg,182454,http://commons.wikimedia.org/wiki/Category:Church_of_St._Vincent_in_Krak%C3%B3w,church building,church,human-made,Church of St. Vincent in Kraków
0a45cf759d29944f,https://upload.wikimedia.org/wikipedia/commons/b/b0/Inner_City_Franciscan_Church%2C_2010-09-20_Budapest_-_panoramio_%281%29.jpg,48532,http://commons.wikimedia.org/wiki/Category:Inner_City_Franciscan_Church_(Budapest),church building,church,human-made,Inner City Franciscan Church (Budapest)
928e94651099d977,https://upload.wikimedia.org/wikipedia/commons/7/73/%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_City_Pillar_Shrine_of_Bangkok_%285%29.jpg,54109,http://commons.wikimedia.org/wiki/Category:Bangkok_City_Pillar_Shrine,Lak Mueang,,,Bangkok City Pillar Shrine
0c9474f7bc0c1622,http://upload.wikimedia.org/wikipedia/commons/1/11/Rainbow_Springs_State_Park_river01.jpg,71836,http://commons.wikimedia.org/wiki/Category:Rainbow_Springs_State_Park,Florida state park,parks,natural,Rainbow Springs State Park
a40d4b5ac787b60b,https://upload.wikimedia.org/wikipedia/commons/8/88/FP_Benedicto_Calixto_30.jpg,35501,http://commons.wikimedia.org/wiki/Category:Funda%C3%A7%C3%A3o_Pinacoteca_Benedicto_Calixto,museum,museum,human-made,Fundação Pinacoteca Benedicto Calixto
b976f6b22e186a78,https://upload.wikimedia.org/wikipedia/commons/f/f9/Hoejslev%2849%29doebefont.JPG,21127,http://commons.wikimedia.org/wiki/Category:H%C3%B8jslev_Kirke,church building,church,human-made,Højslev Kirke
5fc1556f4922550a,http://upload.wikimedia.org/wikipedia/commons/c/c2/Landshut_Heilig-Geist-Kirche_Relief_02.jpg,90442,http://commons.wikimedia.org/wiki/Category:Heilig-Geist-Kirche_(Landshut),church building,church,human-made,Heilig-Geist-Kirche (Landshut)
6a14c5486095075d,https://upload.wikimedia.org/wikipedia/commons/0/00/C%E1%BA%A7u_C%E1%BA%A7n_Th%C6%A1_%28%E1%BA%A3nh_2%29.jpg,174562,http://commons.wikimedia.org/wiki/Category:Can_Tho_Bridge,road bridge,bridge,human-made,Can Tho Bridge
9b48219fcbedf940,https://upload.wikimedia.org/wikipedia/commons/0/0b/Dabotap_04.jpg,153689,http://commons.wikimedia.org/wiki/Category:Dabotap,pagoda,buddhist temple,human-made,Dabotap
548e88477199dd96,https://upload.wikimedia.org/wikipedia/commons/2/21/Seraincourt_%2895%29%2C_%C3%A9glise_Saint-Sulpice%2C_chapelle_lat%C3%A9rale_sud%2C_chevet.jpg,187455,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Sulpice_de_Seraincourt,church building,church,human-made,Église Saint-Sulpice de Seraincourt
0a9dd33cfe9bb6f0,https://upload.wikimedia.org/wikipedia/commons/7/78/Kreislehrgarten_-_panoramio.jpg,793,http://commons.wikimedia.org/wiki/Category:Hohes_Schloss_(Bad_Gr%C3%B6nenbach),architectural structure,,,Hohes Schloss (Bad Grönenbach)
3432387cd269d387,https://upload.wikimedia.org/wikipedia/commons/1/1b/16.4.14_Lisbon_48_%2813906133032%29.jpg,35,http://commons.wikimedia.org/wiki/Category:Jardim_de_S%C3%A3o_Pedro_de_Alc%C3%A2ntara,park,parks,natural,Jardim de São Pedro de Alcântara
1b4cba8fc5afe6a1,https://upload.wikimedia.org/wikipedia/commons/0/06/Gdansk_tourist_pictures_2009_0080.JPG,74232,http://commons.wikimedia.org/wiki/Category:43_D%C5%82ugi_Targ_Square_in_Gda%C5%84sk,house,house,human-made,43 Długi Targ Square in Gdańsk
1d4636fe789201d1,https://upload.wikimedia.org/wikipedia/commons/d/d1/Lochan_Fada_in_early_morning_-_geograph.org.uk_-_785133.jpg,46155,http://commons.wikimedia.org/wiki/Category:A'_Mhaighdean,mountain,mountain,natural,A' Mhaighdean
1512af8111836c6e,https://upload.wikimedia.org/wikipedia/commons/6/6d/Slottsskogen02.JPG,105622,http://commons.wikimedia.org/wiki/Category:Slottsskogen,urban park,parks,natural,Slottsskogen
38c2f2a7a4be377b,https://upload.wikimedia.org/wikipedia/commons/3/33/Nakabaru_Historic_Site_2.jpg,163122,http://commons.wikimedia.org/wiki/Category:Ikei_Island,island,island,natural,Ikei Island
10df3e639bfd04b0,http://upload.wikimedia.org/wikipedia/commons/e/ef/National_nature_reserve_Kladsk%C3%A9_ra%C5%A1eliny_in_summer_2012_%2814%29.JPG,83945,http://commons.wikimedia.org/wiki/Category:Kladsk%C3%A9_ra%C5%A1eliny,national nature reserve in the Czech Republic,parks,natural,Kladské rašeliny
19fcaf609c7aad74,http://upload.wikimedia.org/wikipedia/commons/1/1d/Praha%2C_Jinonice%2C_Vidoule_II.JPG,152140,http://commons.wikimedia.org/wiki/Category:Vidoule,natural monument in the Czech Republic,,,Vidoule
62f5c7c0871bc706,https://upload.wikimedia.org/wikipedia/commons/7/71/Weta_trimaran_on_Lake_Rotorua%2C_New_Zealand_2009.jpg,10671,http://commons.wikimedia.org/wiki/Category:Lake_Rotorua,volcanic crater lake,lake,natural,Lake Rotorua
cf5e4813d003f013,https://upload.wikimedia.org/wikipedia/commons/4/49/Tajga.jpg,83945,http://commons.wikimedia.org/wiki/Category:Kladsk%C3%A9_ra%C5%A1eliny,national nature reserve in the Czech Republic,parks,natural,Kladské rašeliny
0d38ecbe205121ca,https://upload.wikimedia.org/wikipedia/commons/b/bb/JamaicaBay2788.JPG,19466,http://commons.wikimedia.org/wiki/Category:Jamaica_Bay,bay,ocean area ,natural,Jamaica Bay
517922cf3d53a15e,https://upload.wikimedia.org/wikipedia/commons/2/21/Esgl%C3%A9sia_de_Santa_Maria_d%27All_%28Is%C3%B2vol%29_-_11.jpg,135237,http://commons.wikimedia.org/wiki/Category:Santa_Maria_de_All,parish church,church,human-made,Santa Maria de All
3c3e99fcb44ceb23,https://upload.wikimedia.org/wikipedia/commons/4/45/Bulacanjf9910_11.JPG,202443,http://commons.wikimedia.org/wiki/Category:Ciudad_de_Victoria,mixed-use development,,,Ciudad de Victoria
7accc0a0d16aee93,http://upload.wikimedia.org/wikipedia/commons/a/af/Hohes_Schloss_Bad_Gr%C3%B6nenbach1.jpg,793,http://commons.wikimedia.org/wiki/Category:Hohes_Schloss_(Bad_Gr%C3%B6nenbach),architectural structure,,,Hohes Schloss (Bad Grönenbach)
e4261728313d4eee,https://upload.wikimedia.org/wikipedia/commons/d/db/Facciata_della_chiesa_di_San_Bartolomeo.jpg,29613,http://commons.wikimedia.org/wiki/Category:Monte_Morello,mountain,mountain,natural,Monte Morello
c4d416f2fabdc917,http://upload.wikimedia.org/wikipedia/commons/2/22/Broumov-Kostel_Panny_Marie.JPG,74496,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_Mary_(Broumov),church building,church,human-made,Church of Saint Mary (Broumov)
e1f9b4afae14693e,http://upload.wikimedia.org/wikipedia/commons/3/3c/Montreal_StLeon9_tango7174.jpg,18579,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-L%C3%A9on_de_Westmount,church building,church,human-made,Église Saint-Léon de Westmount
62eadb90684605bd,https://upload.wikimedia.org/wikipedia/commons/0/01/SOLARI.jpg,188437,http://commons.wikimedia.org/wiki/Category:Museo_Luis_Alberto_Solari,art museum,museum,human-made,Museo Luis Alberto Solari
6713bb0b1e57d223,https://upload.wikimedia.org/wikipedia/commons/e/e4/Santorin_%28GR%29%2C_Fira%2C_Seilbahn_--_2017_--_2635.jpg,154161,http://commons.wikimedia.org/wiki/Category:Santorini_Cable_Car,aerial tramway,rail transportation,human-made,Santorini Cable Car
4d08ffc266e3763a,https://upload.wikimedia.org/wikipedia/commons/d/df/Laura_Plantation-079.JPG,186547,http://commons.wikimedia.org/wiki/Category:Laura_Plantation,plantation,agricultural land,natural,Laura Plantation
505360e743e36d07,https://upload.wikimedia.org/wikipedia/commons/0/09/%D0%9C%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C_%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%9E%D1%80%D1%88%D0%B8%D0%BD._%D0%A1%D0%BE%D0%B1%D0%BE%D1%80_%D0%92%D0%BE%D1%81%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D0%B8%D1%8F.jpg,121397,http://commons.wikimedia.org/wiki/Category:Orshin_Monastery,monastery,monastery,human-made,Orshin Monastery
69c48736e9e9bd81,https://upload.wikimedia.org/wikipedia/commons/2/23/20151106_lyon136.jpg,70544,http://commons.wikimedia.org/wiki/Category:Place_des_Jacobins,square,square,human-made,Place des Jacobins
3d9c53dcb1dc1d35,https://upload.wikimedia.org/wikipedia/commons/d/d5/Platja_de_Ribes_Roges_%28Vilanova_i_la_Geltr%C3%BA%29_-_1.jpg,82664,http://commons.wikimedia.org/wiki/Category:Platja_de_Ribes_Roges,beach,beach,natural,Platja de Ribes Roges
90b12a30d6bf42a9,http://upload.wikimedia.org/wikipedia/commons/8/81/Ambler%27s_Texaco_Gas_Station6.JPG,18343,http://commons.wikimedia.org/wiki/Category:Ambler's_Texaco_Gas_Station,gas station,,,Ambler's Texaco Gas Station
ab5326e98340bb4d,https://upload.wikimedia.org/wikipedia/commons/5/5b/Kars_001.jpg,3961,http://commons.wikimedia.org/wiki/Category:Holy_Apostles_Church_of_Kars,cathedral,church,human-made,Holy Apostles Church of Kars
83f10b5a82cfcdb8,https://upload.wikimedia.org/wikipedia/commons/8/81/Steps_at_Sizergh_Castle_-_geograph.org.uk_-_333445.jpg,192034,http://commons.wikimedia.org/wiki/Category:Sizergh_Castle,historic house museum,house,human-made,Sizergh Castle
df8f4f143022c6f3,https://upload.wikimedia.org/wikipedia/commons/c/cd/KC_Stadium%2C_Hull_-_geograph.org.uk_-_1319087.jpg,69043,http://commons.wikimedia.org/wiki/Category:KC_Stadium,association football venue,sports venue,human-made,KC Stadium
08ea85707266371b,https://upload.wikimedia.org/wikipedia/commons/e/e5/Jesen%C3%ADky%2C_NPR_Prad%C4%9Bd_%2816%29%2C_Velk%C3%BD_kotel.JPG,152994,http://commons.wikimedia.org/wiki/Category:Velk%C3%A1_kotlina,cirque,,,Velká kotlina
d94fb636c85383c9,https://upload.wikimedia.org/wikipedia/commons/5/5b/JerezDeLaFrontera-P1050719.JPG,110632,"http://commons.wikimedia.org/wiki/Category:Cartuja_of_Nuestra_Se%C3%B1ora_de_la_Defensi%C3%B3n,_Jerez_de_la_Frontera",Carthusian monastery (1476–1835),monastery,human-made,"Cartuja of Nuestra Señora de la Defensión, Jerez de la Frontera"
8f17aa18d1b15335,https://upload.wikimedia.org/wikipedia/commons/b/bf/Fisherfield_-_geograph.org.uk_-_260968.jpg,46155,http://commons.wikimedia.org/wiki/Category:A'_Mhaighdean,mountain,mountain,natural,A' Mhaighdean
0c78ee6cb42d503a,https://upload.wikimedia.org/wikipedia/commons/8/87/%C3%89glise_Notre-Dame_de_Bordeaux%2C_Bordeaux%2C_France_-_panoramio_%282%29.jpg,117632,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Notre-Dame_de_Bordeaux,church building,church,human-made,Église Notre-Dame de Bordeaux
68273531862a1aa9,https://upload.wikimedia.org/wikipedia/commons/4/40/NPR_T%C3%BD%C5%99ov_-_stezka_ke_hradu_28.jpg,81849,http://commons.wikimedia.org/wiki/Category:T%C3%BD%C5%99ov_-_stezka_ke_hradu,national nature reserve,parks,natural,Týřov - stezka ke hradu
